Tiempo [Seg.],Corriente [A],Tensión en el capacitor [V],Tensión de entrada [V],Tensión de salida [V]
0.13442,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13443,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13444,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13445,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13446,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13447,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13448,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13449,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1345,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13451,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13452,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13453,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13454,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13455,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13456,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13457,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13458,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13459,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1346,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13461,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13462,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13463,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13464,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13465,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13466,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13467,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13468,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13469,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1347,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13471,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13472,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13473,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13474,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13475,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13476,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13477,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13478,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13479,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1348,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13481,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13482,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13483,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13484,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13485,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13486,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13487,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13488,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13489,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1349,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13491,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13492,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13493,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13494,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13495,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13496,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13497,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13498,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13499,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.135,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13501,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13502,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13503,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13504,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13505,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13506,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13507,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13508,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13509,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1351,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13511,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13512,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13513,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13514,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13515,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13516,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13517,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13518,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13519,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1352,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13521,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13522,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13523,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13524,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13525,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13526,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13527,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13528,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13529,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1353,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13531,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13532,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13533,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13534,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13535,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13536,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13537,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13538,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13539,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1354,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13541,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13542,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13543,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13544,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13545,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13546,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13547,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13548,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13549,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1355,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13551,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13552,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13553,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13554,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13555,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13556,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13557,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13558,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13559,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1356,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13561,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13562,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13563,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13564,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13565,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13566,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13567,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13568,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13569,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1357,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13571,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13572,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13573,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13574,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13575,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13576,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13577,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13578,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13579,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1358,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13581,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13582,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13583,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13584,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13585,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13586,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13587,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13588,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13589,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1359,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13591,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13592,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13593,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13594,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13595,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13596,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13597,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13598,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13599,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.136,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13601,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13602,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13603,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13604,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13605,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13606,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13607,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13608,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13609,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1361,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13611,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13612,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13613,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13614,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13615,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13616,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13617,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13618,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13619,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1362,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13621,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13622,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13623,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13624,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13625,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13626,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13627,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13628,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13629,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1363,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13631,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13632,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13633,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13634,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13635,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13636,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13637,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13638,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13639,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1364,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13641,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13642,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13643,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13644,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13645,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13646,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13647,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13648,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13649,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1365,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13651,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13652,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13653,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13654,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13655,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13656,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13657,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13658,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13659,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1366,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13661,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13662,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13663,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13664,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13665,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13666,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13667,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13668,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13669,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1367,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13671,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13672,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13673,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13674,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13675,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13676,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13677,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13678,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13679,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1368,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13681,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13682,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13683,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13684,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13685,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13686,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13687,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13688,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13689,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.1369,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13691,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13692,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13693,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13694,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13695,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13696,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13697,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13698,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13699,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.137,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13701,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13702,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13703,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13704,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13705,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13706,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13707,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
0.13708,1.93596091376638E-14,11.9999999999957,12,4.25911401028603E-12
